4.404;0.242;0.01;0.26;24.2;9742;29.7;-85.1;12.1;0;0;0
4.435;1.928;0.08;1.03;24.1;9842;29.7;-85;12.4;0;0;0
4.451;0.482;0.02;0.3;24.1;9832;29.7;-85.2;12.3;0;0;0
4.467;4.08;0.17;1.84;24;9886;29.7;-85.3;12.7;0;0;0
4.496;0.242;0.01;0.14;24.2;9931;29.8;-85.1;12.5;0;0;0
4.526;1.44;0.06;1.07;24;9898;29.7;-84.8;12.6;0;0;0
4.546;1.44;0.06;1.1;24;9901;29.7;-85.1;12.5;0;0;0
4.556;4.84;0.2;2;24.2;9945;29.8;-84.9;13.3;0;0;0
4.593;0.482;0.02;0.39;24.1;10076;29.8;-83.7;12.6;0;0;0
4.625;1.687;0.07;0.89;24.1;10159;29.7;-83.5;12.8;0;0;0
4.635;0.241;0.01;0.16;24.1;10156;29.8;-83.6;12.6;0;0;0
4.657;2.904;0.12;1.32;24.2;10227;29.8;-84.1;13.1;0;0;0
4.686;0.24;0.01;0.3;24;10247;29.8;-84.2;12.8;0;0;0
4.716;2.178;0.09;1.08;24.2;10338;29.6;-81.6;13.1;0;0;0
4.735;0.482;0.02;0.34;24.1;10337;29.7;-80.7;12.8;0;0;0
4.746;4.82;0.2;1.83;24.1;10352;29.7;-80.1;13.7;0;0;0
4.776;0.482;0.02;0.43;24.1;10460;29.6;-78.9;13.1;0;0;0
4.806;1.928;0.08;1.01;24.1;10549;29.6;-78.2;13.3;0;0;0
4.825;0.24;0.01;0.18;24;10537;29.7;-77.6;13.2;0;0;0
4.842;3.856;0.16;1.63;24.1;10594;29.7;-77.7;13.7;0;0;0
4.874;0.243;0.01;0.19;24.3;10641;29.6;-76.8;13.3;0;0;0
4.905;2.169;0.09;0.98;24.1;10741;29.7;-77.1;13.7;0;0;0
4.915;0.24;0.01;0.3;24;10748;29.7;-77.3;13.5;0;0;0
4.935;2.892;0.12;1.1;24.1;10825;29.7;-77.3;13.8;0;0;0
4.963;0.482;0.02;0.24;24.1;10837;29.7;-77.6;13.4;0;0;0
4.995;2.16;0.09;1.08;24;10945;29.7;-77.7;13.9;0;0;0
5.011;0.482;0.02;0.14;24.1;10959;29.7;-77.5;13.6;0;0;0
5.027;3.856;0.16;1.75;24.1;10991;29.7;-77.6;14.2;0;0;0
5.056;0.241;0.01;0.21;24.1;11041;29.7;-77.5;13.8;0;0;0
5.088;1.928;0.08;0.86;24.1;11146;29.7;-76.8;14.2;0;0;0
5.105;0.482;0.02;0.24;24.1;11148;29.7;-76.2;13.8;0;0;0
5.123;3.374;0.14;1.28;24.1;11217;29.7;-76.1;14.3;0;0;0
5.156;0.242;0.01;0.09;24.2;11248;29.7;-75.7;14.2;0;0;0
5.185;2.169;0.09;0.94;24.1;11345;29.8;-79.3;14.4;0;0;0
5.201;0.24;0.01;0.13;24;11344;29.8;-80.4;14.3;0;0;0
5.215;0.968;0.04;0.51;24.2;11327;29.8;-81.2;14.2;0;0;0
5.246;1.446;0.06;0.97;24.1;11302;29.8;-82.5;14.2;0;0;0
5.276;2.41;0.1;1.03;24.1;11447;29.8;-82.8;14.7;0;0;0
5.293;0.242;0.01;0.34;24.2;11477;29.9;-82.7;14.4;0;0;0
5.306;3.872;0.16;1.41;24.2;11517;29.9;-83.2;14.9;0;0;0
5.34;0.241;0.01;0.29;24.1;11567;29.8;-83.2;14.3;0;0;0
5.376;1.92;0.08;0.79;24;11651;29.8;-84.2;14.5;0;0;0
5.385;0.241;0.01;-0.11;24.1;11650;29.8;-83.7;14.5;0;0;0
5.402;3.872;0.16;1.57;24.2;11693;29.8;-82.7;15;0;0;0
5.433;0.241;0.01;0.1;24.1;11735;29.8;-81.2;14.6;0;0;0
5.464;2.169;0.09;0.92;24.1;11835;29.7;-79.1;15;0;0;0
5.479;0.482;0.02;0.11;24.1;11832;29.7;-78.6;14.8;0;0;0
5.496;4.338;0.18;1.51;24.1;11889;29.7;-78;15.3;0;0;0
5.527;0.239;0.01;0.2;23.9;11944;29.8;-79.7;14.9;0;0;0
5.557;2.41;0.1;1.01;24.1;12028;29.8;-81.8;15.1;0;0;0
5.572;0.482;0.02;0.15;24.1;12024;29.8;-82.3;15;0;0;0
5.588;4.356;0.18;1.68;24.2;12074;29.8;-82.8;15.5;0;0;0
5.62;0.242;0.01;0.18;24.2;12153;29.8;-83.6;15.1;0;0;0
5.651;2.16;0.09;0.99;24;12244;29.8;-81.8;15.5;0;0;0
5.667;0;0;-0.02;24.1;12253;29.8;-80.8;15.5;0;0;0
5.684;4.114;0.17;1.52;24.2;12309;29.7;-79.8;15.6;0;0;0
5.716;0;0;0.1;24.2;12346;29.8;-78.5;15.5;0;0;0
5.746;2.662;0.11;0.99;24.2;12439;29.8;-77.7;15.7;0;0;0
5.763;0;0;0.03;24;12448;29.8;-78.5;15.6;0;0;0
5.776;4.8;0.2;1.58;24;12484;29.8;-79;16.1;0;0;0
5.806;0.241;0.01;0.21;24.1;12550;29.8;-78.9;15.8;0;0;0
5.843;1.936;0.08;0.63;24.2;12668;29.8;-78.7;15.9;0;0;0
5.855;0.241;0.01;0.17;24.1;12663;29.8;-78.5;15.8;0;0;0
5.875;3.374;0.14;1.25;24.1;12723;29.8;-78.1;16.2;0;0;0
5.906;0.242;0.01;0.15;24.2;12761;29.8;-78.2;15.8;0;0;0
5.936;2.41;0.1;0.95;24.1;12846;29.8;-78;16.2;0;0;0
5.946;0;0;0.03;24.2;12859;29.8;-77.9;16.1;0;0;0
5.966;0.482;0.02;0.24;24.1;12843;29.8;-77.6;15.9;0;0;0
5.996;1.446;0.06;0.96;24.1;12799;29.8;-77.5;16;0;0;0
6.026;2.41;0.1;0.89;24.1;12943;29.8;-77.4;16.5;0;0;0
6.046;0.241;0.01;0.23;24.1;12972;29.8;-77.5;16.2;0;0;0
6.056;5.566;0.23;1.89;24.2;12993;29.8;-77.3;16.7;0;0;0
6.097;0.241;0.01;0.24;24.1;13048;29.8;-77.6;16.2;0;0;0
6.126;2.42;0.1;0.86;24.2;13134;29.8;-77.7;16.6;0;0;0
6.135;0;0;-0.02;24.1;13143;29.8;-77.4;16.6;0;0;0
6.156;3.133;0.13;1.27;24.1;13220;29.8;-77;16.8;0;0;0
6.187;0.241;0.01;0.09;24.1;13256;29.8;-77.2;16.4;0;0;0
6.216;2.41;0.1;0.91;24.1;13329;29.8;-77.8;16.8;0;0;0
6.235;0.482;0.02;0.12;24.1;13331;29.8;-78.2;16.6;0;0;0
6.243;6.507;0.27;1.96;24.1;13345;29.8;-78.1;17.5;0;0;0
6.275;0.723;0.03;0.42;24.1;13449;29.8;-77.8;16.8;0;0;0
6.306;2.169;0.09;0.9;24.1;13549;29.8;-78.1;17.1;0;0;0
6.322;0;0;0.06;24.2;13543;29.8;-77.9;17;0;0;0
6.339;4.579;0.19;1.45;24.1;13599;29.8;-77.9;17.3;0;0;0
6.371;0;0;0.02;24.1;13650;29.8;-77.7;17.2;0;0;0
6.403;2.41;0.1;0.89;24.1;13743;29.8;-78.9;17.3;0;0;0
6.416;0.241;0.01;0.12;24.1;13754;29.8;-79.2;17.1;0;0;0
6.435;3.388;0.14;1.16;24.2;13815;29.8;-79.9;17.7;0;0;0
6.467;0.241;0.01;0.1;24.1;13866;29.8;-80.9;17.2;0;0;0
