6.896;3.856;0.16;1.27;24.1;14719;30;-78.7;18.7;0;0;0
6.93;0.241;0.01;0.09;24.1;14782;30;-78.9;18.4;0;0;0
6.959;2.41;0.1;0.78;24.1;14851;30;-78.4;18.7;0;0;0
6.969;0.484;0.02;0.19;24.2;14855;30;-77.9;18.5;0;0;0
6.99;3.36;0.14;1.11;24;14921;30;-77.3;18.9;0;0;0
7.019;0.242;0.01;0.11;24.2;14941;30;-76.6;18.7;0;0;0
7.048;2.892;0.12;0.83;24.1;15033;30;-76.2;18.8;0;0;0
7.067;0;0;0.01;24.2;15038;30;-77.9;18.7;0;0;0
7.078;6.292;0.26;1.63;24.2;15062;30;-78.5;19.4;0;0;0
7.109;0.482;0.02;0.24;24.1;15144;30.1;-80.6;18.9;0;0;0
7.147;1.928;0.08;0.54;24.1;15261;30.1;-82;19.2;0;0;0
7.159;0.482;0.02;0.17;24.1;15263;30.1;-82.4;18.9;0;0;0
7.178;3.84;0.16;1.2;24;15320;30.1;-82.9;19.4;0;0;0
7.208;0;0;0.04;24;15351;30.1;-83.3;19.3;0;0;0
7.239;2.64;0.11;0.78;24;15442;30.1;-81.3;19.4;0;0;0
7.249;0.241;0.01;0.26;24.1;15445;30.1;-81;19.3;0;0;0
7.269;0.723;0.03;0.12;24.1;15424;30;-80.6;19.1;0;0;0
7.297;1.452;0.06;0.62;24.2;15389;30.1;-81.7;19.3;0;0;0
7.329;3.133;0.13;0.89;24.1;15525;30.1;-82.2;19.7;0;0;0
7.345;0.482;0.02;0.19;24.1;15558;30;-82;19.4;0;0;0
7.359;4.338;0.18;1.36;24.1;15608;30.1;-82.5;19.9;0;0;0
7.39;0.241;0.01;0.12;24.1;15663;30;-83;19.5;0;0;0
7.425;2.169;0.09;0.69;24.1;15751;30;-83.4;19.7;0;0;0
7.438;0;0;0.08;24;15746;30;-83.3;19.6;0;0;0
7.456;4.338;0.18;1.21;24.1;15799;30;-83.5;20.1;0;0;0
7.489;0.241;0.01;0.04;24.1;15847;30;-83.3;19.8;0;0;0
7.519;2.64;0.11;0.82;24;15936;30.1;-83.4;20.1;0;0;0
7.53;0.241;0.01;0.07;24.1;15949;30.1;-83.2;20;0;0;0
7.548;3.872;0.16;1.19;24.2;16017;30.1;-83.2;20.3;0;0;0
7.578;0.24;0.01;0.13;24;16071;30.1;-81.7;20;0;0;0
7.609;2.41;0.1;0.79;24.1;16151;30.1;-83;20.2;0;0;0
7.628;0.242;0.01;0.11;24.2;16151;30.1;-83.4;20.1;0;0;0
7.64;6.025;0.25;1.43;24.1;16179;30.1;-83.5;20.8;0;0;0
7.68;0.242;0.01;0.15;24.2;16260;30.1;-81.7;20.3;0;0;0
7.709;2.41;0.1;0.71;24.1;16355;30.1;-80.5;20.6;0;0;0
7.719;0.242;0.01;0;24.2;16374;30.1;-79.7;20.5;0;0;0
7.739;2.892;0.12;0.92;24.1;16445;30.1;-78.5;20.8;0;0;0
7.77;0.24;0.01;0.11;24;16480;30;-77.9;20.5;0;0;0
7.799;2.42;0.1;0.71;24.2;16553;30.1;-77.1;20.8;0;0;0
7.818;0;0;0.05;24.2;16562;30.1;-76.7;20.7;0;0;0
7.829;6.292;0.26;1.5;24.2;16588;30.1;-76.7;21.2;0;0;0
7.859;0.482;0.02;0.19;24.1;16672;30.1;-76.6;20.8;0;0;0
7.9;1.687;0.07;0.57;24.1;16760;30;-76.1;20.9;0;0;0
7.908;0;0;0;24.1;16757;30.1;-76;20.9;0;0;0
7.929;3.856;0.16;1.06;24.1;16812;30;-75.5;21.3;0;0;0
7.959;0.241;0.01;0.03;24.1;16837;30.1;-78.5;21;0;0;0
7.984;3.645;0.15;0.94;24.3;16914;30.1;-78.5;21.3;0;0;0
8.003;0.241;0.01;0.15;24.1;16931;30.1;-79.2;21.2;0;0;0
8.016;0.484;0.02;0.13;24.2;16920;30.1;-79.7;21;0;0;0
8.048;1.452;0.06;0.54;24.2;16885;30.2;-81;21.1;0;0;0
